TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
idées	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
une	O	_	O	_	_	_	_	_	_
profondeur	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
conviction	O	_	O	_	_	_	_	_	NoSpaceAfter
touchant	O	_	O	_	_	_	_	_	_
au	O	_	O	_	_	_	_	_	_
caractère	O	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
sectaire	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Ces	O	_	O	_	_	_	_	_	_
deux	O	_	O	_	_	_	_	_	_
appréciations	O	_	O	_	_	_	_	_	_
me	O	_	O	_	_	_	_	_	_
paraissent	O	_	O	_	_	_	_	_	_
injustes	O	_	O	_	_	_	_	_	NoSpaceAfter
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
une	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
autre	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Non	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
il	O	_	O	_	_	_	_	_	_
n	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
est	O	_	O	_	_	_	_	_	_
pas	O	_	O	_	_	_	_	_	_
vrai	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
industriels	O	_	O	_	_	_	_	_	_
inté¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
ressés	O	_	O	_	_	_	_	_	_
aient	O	_	O	_	_	_	_	_	_
montré	O	_	O	_	_	_	_	_	_
tous	O	_	O	_	_	_	_	_	_
cette	O	_	O	_	_	_	_	_	_
modération	O	_	O	_	_	_	_	_	_
dont	O	_	O	_	_	_	_	_	NoSpaceAfter
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
honorable	O	_	O	_	_	_	_	_	_
ministre	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
finances	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
été	O	_	O	_	_	_	_	_	_
témoin	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
la	O	_	O	_	_	_	_	_	_
part	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
quelques	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
uns	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
La	O	_	O	_	_	_	_	_	_
vérité	O	_	O	_	_	_	_	_	_
est	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
lutte	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
été	O	_	O	_	_	_	_	_	_
ardente	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
qu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
on	O	_	O	_	_	_	_	_	NoSpaceAfter
a	O	_	O	_	_	_	_	_	_
méconnu	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
fois	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
conditions	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
lumière	O	_	O	_	_	_	_	_	NoSpaceAfter
et	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
vérité	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
légitime	O	_	O	_	_	_	_	_	_
prérogative	O	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
gou¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
vernement	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
Très	O	_	O	_	_	_	_	_	_
bien	O	_	O	_	_	_	_	_	_
!	O	_	O	_	_	_	_	_	_
très	O	_	O	_	_	_	_	_	_
bien	O	_	O	_	_	_	_	_	_
!	O	_	O	_	_	_	_	_	NoSpaceAfter
)	O	_	O	_	_	_	_	_	NoSpaceAfter
La	O	_	O	_	_	_	_	_	_
vérité	O	_	O	_	_	_	_	_	_
est	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
résistance	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
été	O	_	O	_	_	_	_	_	_
téméraire	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
opiniâtre	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
sans	O	_	O	_	_	_	_	_	_
mesure	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
On	O	_	O	_	_	_	_	_	_
est	O	_	O	_	_	_	_	_	_
venu	O	_	O	_	_	_	_	_	_
demander	O	_	O	_	_	_	_	_	NoSpaceAfter
impérieusement	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
comminatoirement	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
dénon¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
ciation	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
traités	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
commerce	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
On	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
été	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
par	O	_	O	_	_	_	_	_	_
une	O	_	O	_	_	_	_	_	_
imprudence	O	_	O	_	_	_	_	_	_
inouïe	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
jusqu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
à	O	_	O	_	_	_	_	_	NoSpaceAfter
faire	O	_	O	_	_	_	_	_	_
pétitionner	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
ouvriers	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
ce	O	_	O	_	_	_	_	_	_
sens	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
si	O	_	O	_	_	_	_	_	_
con¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
traire	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
leurs	O	_	O	_	_	_	_	_	_
intérêts	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
Très	O	_	O	_	_	_	_	_	_
bien	O	_	O	_	_	_	_	_	NoSpaceAfter
!	O	_	O	_	_	_	_	_	NoSpaceAfter
)	O	_	O	_	_	_	_	_	_
Et	O	_	O	_	_	_	_	_	_
lorsque	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
dans	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
exercice	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
son	O	_	O	_	_	_	_	_	_
droit	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
gouvernement	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	NoSpaceAfter
saisi	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
conseil	O	_	O	_	_	_	_	_	_
supérieur	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
une	O	_	O	_	_	_	_	_	_
enquête	O	_	O	_	_	_	_	_	_
sur	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	NoSpaceAfter
résultats	O	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
traité	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
commerce	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
il	O	_	O	_	_	_	_	_	_
s	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
est	O	_	O	_	_	_	_	_	_
formé	O	_	O	_	_	_	_	_	NoSpaceAfter
une	O	_	O	_	_	_	_	_	_
sorte	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
insurrection	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
une	O	_	O	_	_	_	_	_	_
espèce	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
émeute	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
certains	O	_	O	_	_	_	_	_	_
corps	O	_	O	_	_	_	_	_	_
constitués	O	_	O	_	_	_	_	_	_
contre	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
travaux	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
un	O	_	O	_	_	_	_	_	NoSpaceAfter
comité	O	_	O	_	_	_	_	_	_
purement	O	_	O	_	_	_	_	_	_
consultatif	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
dont	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
dépositions	O	_	O	_	_	_	_	_	NoSpaceAfter
devaient	O	_	O	_	_	_	_	_	_
être	O	_	O	_	_	_	_	_	_
recueillies	O	_	O	_	_	_	_	_	_
par	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
sténographie	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	NoSpaceAfter
livrées	O	_	O	_	_	_	_	_	_
seulement	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
publicité	O	_	O	_	_	_	_	_	_
sur	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
examen	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	NoSpaceAfter
le	O	_	O	_	_	_	_	_	_
bon	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
tirer	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
déposants	O	_	O	_	_	_	_	_	_
eux	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
mêmes	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Là	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
il	O	_	O	_	_	_	_	_	_
n	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
y	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
eu	O	_	O	_	_	_	_	_	_
ni	O	_	O	_	_	_	_	_	_
modération	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
ni	O	_	O	_	_	_	_	_	_
convenance	O	_	O	_	_	_	_	_	NoSpaceAfter
vis	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
à	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
vis	O	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
gouvernement	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
mais	O	_	O	_	_	_	_	_	_
une	O	_	O	_	_	_	_	_	_
préoccupa¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
tion	O	_	O	_	_	_	_	_	_
excessive	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
intérêts	O	_	O	_	_	_	_	_	_
privés	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
Très	O	_	O	_	_	_	_	_	_
bien	O	_	O	_	_	_	_	_	_
!	O	_	O	_	_	_	_	_	_
très	O	_	O	_	_	_	_	_	NoSpaceAfter
bien	O	_	O	_	_	_	_	_	_
!	O	_	O	_	_	_	_	_	NoSpaceAfter
)	O	_	O	_	_	_	_	_	_
Sur	O	_	O	_	_	_	_	_	_
ce	O	_	O	_	_	_	_	_	_
point	O	_	O	_	_	_	_	_	_
il	O	_	O	_	_	_	_	_	_
y	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
entre	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
honorable	O	_	O	_	_	_	_	_	_
mi¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
nistre	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
finances	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
moi	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
un	O	_	O	_	_	_	_	_	_
dissentiment	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	NoSpaceAfter
je	O	_	O	_	_	_	_	_	_
lui	O	_	O	_	_	_	_	_	_
demanderai	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
permission	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
accentuer	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Quant	O	_	O	_	_	_	_	_	_
aux	O	_	O	_	_	_	_	_	_
opinions	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	_
lui	O	_	O	_	_	_	_	_	_
ont	O	_	O	_	_	_	_	_	_
semblé	O	_	O	_	_	_	_	_	_
défen¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
dues	O	_	O	_	_	_	_	_	_
avec	O	_	O	_	_	_	_	_	_
une	O	_	O	_	_	_	_	_	_
intolérance	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
sectaire	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
je	O	_	O	_	_	_	_	_	_
recon¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
nais	O	_	O	_	_	_	_	_	_
qu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
il	O	_	O	_	_	_	_	_	_
s	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
est	O	_	O	_	_	_	_	_	_
empressé	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
se	O	_	O	_	_	_	_	_	_
défendre	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
toute	O	_	O	_	_	_	_	_	NoSpaceAfter
allusion	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
ce	O	_	O	_	_	_	_	_	_
soit	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
cette	O	_	O	_	_	_	_	_	_
enceinte	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Il	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
raison	O	_	O	_	_	_	_	_	_
;	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
liberté	O	_	O	_	_	_	_	_	_
commerciale	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
je	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
dé¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
clare	O	_	O	_	_	_	_	_	_
bien	O	_	O	_	_	_	_	_	_
haut	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
c	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
est	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
progrès	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
avenir	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
c	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
est	O	_	O	_	_	_	_	_	NoSpaceAfter
la	O	_	O	_	_	_	_	_	_
condition	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
grandes	O	_	O	_	_	_	_	_	_
civilisations	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
Nouvelle	O	_	O	_	_	_	_	_	NoSpaceAfter
approbation	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
)	O	_	O	_	_	_	_	_	_
Vous	O	_	O	_	_	_	_	_	_
y	O	_	O	_	_	_	_	_	_
viendrez	O	_	O	_	_	_	_	_	_
malgré	O	_	O	_	_	_	_	_	_
vos	O	_	O	_	_	_	_	_	_
dou¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
tes	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
On	O	_	O	_	_	_	_	_	_
vous	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
dit	O	_	O	_	_	_	_	_	_
tout	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
heure:	O	_	O	_	_	_	_	_	_
Nous	O	_	O	_	_	_	_	_	_
ne	O	_	O	_	_	_	_	_	_
som¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
mes	O	_	O	_	_	_	_	_	_
ni	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
un	O	_	O	_	_	_	_	_	_
système	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
ni	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
autre	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
ni	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
une	O	_	O	_	_	_	_	_	NoSpaceAfter
école	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
ni	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
une	O	_	O	_	_	_	_	_	_
autre	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Soit	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
mais	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
vérité	O	_	O	_	_	_	_	_	_
est	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	NoSpaceAfter
vous	O	_	O	_	_	_	_	_	_
devez	O	_	O	_	_	_	_	_	_
toujours	O	_	O	_	_	_	_	_	_
vous	O	_	O	_	_	_	_	_	_
orienter	O	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
côté	O	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
pro¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
grès	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
ommerciale	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
développe¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
ment	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
échanges	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
S	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
EXC	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
M	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
LOUVET	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
ministre	I-PER	_	O	_	_	_	_	_	_
des	I-PER	_	O	_	_	_	_	_	_
finances	I-PER	_	O	_	_	_	_	_	_
:	O	_	O	_	_	_	_	_	NoSpaceAfter
C	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
est	O	_	O	_	_	_	_	_	_
ce	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
nous	O	_	O	_	_	_	_	_	_
avons	O	_	O	_	_	_	_	_	_
dit	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
M	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
ROUHER	I-PER	_	O	_	_	_	_	_	_
:	O	_	O	_	_	_	_	_	_
Le	O	_	O	_	_	_	_	_	_
résultat	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
enquête	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
c	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
est	O	_	O	_	_	_	_	_	NoSpaceAfter
notre	O	_	O	_	_	_	_	_	_
droit	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
préjuger	O	_	O	_	_	_	_	_	_
avec	O	_	O	_	_	_	_	_	_
confiance	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Elle	O	_	O	_	_	_	_	_	NoSpaceAfter
vous	O	_	O	_	_	_	_	_	_
démontrera	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
liberté	O	_	O	_	_	_	_	_	_
sont	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
for¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
ce	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
grandeur	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
paix	O	_	O	_	_	_	_	_	_
entre	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
peuples	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
ces	O	_	O	_	_	_	_	_	NoSpaceAfter
relations	O	_	O	_	_	_	_	_	_
cosmopolites	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	_
font	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
richesse	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	NoSpaceAfter
mondes	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
Vif	O	_	O	_	_	_	_	_	_
assentiment	O	_	O	_	_	_	_	_	_
sur	O	_	O	_	_	_	_	_	_
plusieurs	O	_	O	_	_	_	_	_	_
bancs	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
)	O	_	O	_	_	_	_	_	NoSpaceAfter
Ces	O	_	O	_	_	_	_	_	_
réserves	O	_	O	_	_	_	_	_	_
faites	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
je	O	_	O	_	_	_	_	_	_
demande	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
permission	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
question	O	_	O	_	_	_	_	_	_
très	O	_	O	_	_	_	_	_	_
simple	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	NoSpaceAfter
je	O	_	O	_	_	_	_	_	_
suis	O	_	O	_	_	_	_	_	_
certain	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
gouvernement	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
